question_id,resolution,forecast_id,stage,condition,model,info_label,position,probability
37249,1,37249-homo_info-pro-2,deliberative,homo_info,pro,info2,2,15
37249,1,37249-homo_info-pro-3,deliberative,homo_info,pro,info3,3,14
37249,1,37249-homo_none-pro-1,deliberative,homo_none,pro,none,1,8
37249,1,37249-homo_none-pro-2,deliberative,homo_none,pro,none,2,8
37249,1,37249-homo_none-pro-3,deliberative,homo_none,pro,none,3,8
37250,1,37250-diverse_full-gpt5-3,deliberative,diverse_full,gpt5,full,3,5
37250,1,37250-diverse_full-pro-1,deliberative,diverse_full,pro,full,1,4
37250,1,37250-diverse_full-sonnet-2,deliberative,diverse_full,sonnet,full,2,6
37250,1,37250-diverse_info-gpt5-1,deliberative,diverse_info,gpt5,info1,1,12
37250,1,37250-diverse_info-pro-2,deliberative,diverse_info,pro,info3,2,30
37250,1,37250-diverse_info-sonnet-3,deliberative,diverse_info,sonnet,info2,3,7
37250,1,37250-diverse_none-gpt5-3,deliberative,diverse_none,gpt5,none,3,4
37250,1,37250-diverse_none-pro-1,deliberative,diverse_none,pro,none,1,6
37250,1,37250-diverse_none-sonnet-2,deliberative,diverse_none,sonnet,none,2,5
37250,1,37250-homo_full-gpt5-1,deliberative,homo_full,gpt5,full,1,8
37250,1,37250-homo_full-gpt5-2,deliberative,homo_full,gpt5,full,2,7
37250,1,37250-homo_full-gpt5-3,deliberative,homo_full,gpt5,full,3,8
37250,1,37250-homo_info-gpt5-1,deliberative,homo_info,gpt5,info1,1,6
37250,1,37250-homo_info-gpt5-2,deliberative,homo_info,gpt5,info2,2,6
37250,1,37250-homo_info-gpt5-3,deliberative,homo_info,gpt5,info3,3,7
37250,1,37250-homo_none-gpt5-1,deliberative,homo_none,gpt5,none,1,3
37250,1,37250-homo_none-gpt5-2,deliberative,homo_none,gpt5,none,2,5
37250,1,37250-homo_none-gpt5-3,deliberative,homo_none,gpt5,none,3,4
37251,0,37251-diverse_full-gpt5-3,deliberative,diverse_full,gpt5,full,3,47
37251,0,37251-diverse_full-pro-1,deliberative,diverse_full,pro,full,1,55
37251,0,37251-diverse_full-sonnet-2,deliberative,diverse_full,sonnet,full,2,47
37251,0,37251-diverse_info-gpt5-1,deliberative,diverse_info,gpt5,info3,1,28
37251,0,37251-diverse_info-pro-2,deliberative,diverse_info,pro,info1,2,25
37251,0,37251-diverse_info-sonnet-3,deliberative,diverse_info,sonnet,info2,3,38
37251,0,37251-diverse_none-gpt5-3,deliberative,diverse_none,gpt5,none,3,29
37251,0,37251-diverse_none-pro-1,deliberative,diverse_none,pro,none,1,35
37251,0,37251-diverse_none-sonnet-2,deliberative,diverse_none,sonnet,none,2,34
37251,0,37251-homo_full-sonnet-1,deliberative,homo_full,sonnet,full,1,54
37251,0,37251-homo_full-sonnet-2,deliberative,homo_full,sonnet,full,2,54
37251,0,37251-homo_full-sonnet-3,deliberative,homo_full,sonnet,full,3,50
37251,0,37251-homo_info-sonnet-1,deliberative,homo_info,sonnet,info1,1,48
37251,0,37251-homo_info-sonnet-2,deliberative,homo_info,sonnet,info2,2,47
37251,0,37251-homo_info-sonnet-3,deliberative,homo_info,sonnet,info3,3,52
37251,0,37251-homo_none-sonnet-1,deliberative,homo_none,sonnet,none,1,32
37251,0,37251-homo_none-sonnet-2,deliberative,homo_none,sonnet,none,2,30
37251,0,37251-homo_none-sonnet-3,deliberative,homo_none,sonnet,none,3,30
37252,0,37252-diverse_full-gpt5-3,deliberative,diverse_full,gpt5,full,3,55
37252,0,37252-diverse_full-pro-1,deliberative,diverse_full,pro,full,1,50
37252,0,37252-diverse_full-sonnet-2,deliberative,diverse_full,sonnet,full,2,62
37252,0,37252-diverse_info-gpt5-2,deliberative,diverse_info,gpt5,info1,2,40
37252,0,37252-diverse_info-pro-1,deliberative,diverse_info,pro,info3,1,45
37252,0,37252-diverse_info-sonnet-3,deliberative,diverse_info,sonnet,info2,3,70
37252,0,37252-diverse_none-gpt5-3,deliberative,diverse_none,gpt5,none,3,25
37252,0,37252-diverse_none-pro-1,deliberative,diverse_none,pro,none,1,25
37252,0,37252-diverse_none-sonnet-2,deliberative,diverse_none,sonnet,none,2,30
37252,0,37252-homo_full-pro-1,deliberative,homo_full,pro,full,1,90
37252,0,37252-homo_full-pro-2,deliberative,homo_full,pro,full,2,90
37252,0,37252-homo_full-pro-3,deliberative,homo_full,pro,full,3,88
37252,0,37252-homo_info-pro-1,deliberative,homo_info,pro,info1,1,90
37252,0,37252-homo_info-pro-2,deliberative,homo_info,pro,info2,2,90
37252,0,37252-homo_info-pro-3,deliberative,homo_info,pro,info3,3,90
37252,0,37252-homo_none-pro-1,deliberative,homo_none,pro,none,1,75
37252,0,37252-homo_none-pro-2,deliberative,homo_none,pro,none,2,80
37252,0,37252-homo_none-pro-3,deliberative,homo_none,pro,none,3,80
37253,0,37253-diverse_full-gpt5-3,deliberative,diverse_full,gpt5,full,3,11
37253,0,37253-diverse_full-pro-1,deliberative,diverse_full,pro,full,1,11
37253,0,37253-diverse_full-sonnet-2,deliberative,diverse_full,sonnet,full,2,10
37253,0,37253-diverse_info-gpt5-3,deliberative,diverse_info,gpt5,info2,3,10
37253,0,37253-diverse_info-pro-1,deliberative,diverse_info,pro,info1,1,9
37253,0,37253-diverse_info-sonnet-2,deliberative,diverse_info,sonnet,info3,2,10
37253,0,37253-diverse_none-gpt5-3,deliberative,diverse_none,gpt5,none,3,8
37253,0,37253-diverse_none-pro-1,deliberative,diverse_none,pro,none,1,5
37253,0,37253-diverse_none-sonnet-2,deliberative,diverse_none,sonnet,none,2,6
37253,0,37253-homo_full-gpt5-1,deliberative,homo_full,gpt5,full,1,8
37253,0,37253-homo_full-gpt5-2,deliberative,homo_full,gpt5,full,2,9
37253,0,37253-homo_full-gpt5-3,deliberative,homo_full,gpt5,full,3,9
37253,0,37253-homo_info-gpt5-1,deliberative,homo_info,gpt5,info1,1,10
37253,0,37253-homo_info-gpt5-2,deliberative,homo_info,gpt5,info2,2,9
37253,0,37253-homo_info-gpt5-3,deliberative,homo_info,gpt5,info3,3,10
37253,0,37253-homo_none-gpt5-1,deliberative,homo_none,gpt5,none,1,9
37253,0,37253-homo_none-gpt5-2,deliberative,homo_none,gpt5,none,2,9
37253,0,37253-homo_none-gpt5-3,deliberative,homo_none,gpt5,none,3,8
37254,0,37254-diverse_full-gpt5-3,deliberative,diverse_full,gpt5,full,3,4
37254,0,37254-diverse_full-pro-1,deliberative,diverse_full,pro,full,1,3
37254,0,37254-diverse_full-sonnet-2,deliberative,diverse_full,sonnet,full,2,6
37254,0,37254-diverse_info-gpt5-1,deliberative,diverse_info,gpt5,info1,1,3
37254,0,37254-diverse_info-pro-3,deliberative,diverse_info,pro,info3,3,4
37254,0,37254-diverse_info-sonnet-2,deliberative,diverse_info,sonnet,info2,2,5
37254,0,37254-diverse_none-gpt5-3,deliberative,diverse_none,gpt5,none,3,2
37254,0,37254-diverse_none-pro-1,deliberative,diverse_none,pro,none,1,2
37254,0,37254-diverse_none-sonnet-2,deliberative,diverse_none,sonnet,none,2,3
37254,0,37254-homo_full-sonnet-1,deliberative,homo_full,sonnet,full,1,4
37254,0,37254-homo_full-sonnet-2,deliberative,homo_full,sonnet,full,2,4
37254,0,37254-homo_full-sonnet-3,deliberative,homo_full,sonnet,full,3,4
37254,0,37254-homo_info-sonnet-1,deliberative,homo_info,sonnet,info1,1,4
37254,0,37254-homo_info-sonnet-2,deliberative,homo_info,sonnet,info2,2,5
37254,0,37254-homo_info-sonnet-3,deliberative,homo_info,sonnet,info3,3,5
37254,0,37254-homo_none-sonnet-1,deliberative,homo_none,sonnet,none,1,4
37254,0,37254-homo_none-sonnet-2,deliberative,homo_none,sonnet,none,2,5
37254,0,37254-homo_none-sonnet-3,deliberative,homo_none,sonnet,none,3,5
37255,0,37255-diverse_full-gpt5-3,deliberative,diverse_full,gpt5,full,3,9
37255,0,37255-diverse_full-pro-1,deliberative,diverse_full,pro,full,1,9
37255,0,37255-diverse_full-sonnet-2,deliberative,diverse_full,sonnet,full,2,10
37255,0,37255-diverse_info-gpt5-2,deliberative,diverse_info,gpt5,info2,2,9
37255,0,37255-diverse_info-pro-3,deliberative,diverse_info,pro,info1,3,5
37255,0,37255-diverse_info-sonnet-1,deliberative,diverse_info,sonnet,info3,1,6
37255,0,37255-diverse_none-gpt5-3,deliberative,diverse_none,gpt5,none,3,6
37255,0,37255-diverse_none-pro-1,deliberative,diverse_none,pro,none,1,4
37255,0,37255-diverse_none-sonnet-2,deliberative,diverse_none,sonnet,none,2,6
37255,0,37255-homo_full-pro-1,deliberative,homo_full,pro,full,1,3
37255,0,37255-homo_full-pro-2,deliberative,homo_full,pro,full,2,5
37255,0,37255-homo_full-pro-3,deliberative,homo_full,pro,full,3,3
37255,0,37255-homo_info-pro-1,deliberative,homo_info,pro,info1,1,2
37255,0,37255-homo_info-pro-2,deliberative,homo_info,pro,info2,2,3
37255,0,37255-homo_info-pro-3,deliberative,homo_info,pro,info3,3,4
37255,0,37255-homo_none-pro-1,deliberative,homo_none,pro,none,1,2
37255,0,37255-homo_none-pro-2,deliberative,homo_none,pro,none,2,2
37255,0,37255-homo_none-pro-3,deliberative,homo_none,pro,none,3,2
37256,0,37256-diverse_full-gpt5-3,deliberative,diverse_full,gpt5,full,3,8
37256,0,37256-diverse_full-pro-1,deliberative,diverse_full,pro,full,1,8
37256,0,37256-diverse_full-sonnet-2,deliberative,diverse_full,sonnet,full,2,6
37256,0,37256-diverse_info-gpt5-3,deliberative,diverse_info,gpt5,info1,3,12
37256,0,37256-diverse_info-pro-2,deliberative,diverse_info,pro,info3,2,3
37256,0,37256-diverse_info-sonnet-1,deliberative,diverse_info,sonnet,info2,1,10
37256,0,37256-diverse_none-gpt5-3,deliberative,diverse_none,gpt5,none,3,14
37256,0,37256-diverse_none-pro-1,deliberative,diverse_none,pro,none,1,8
37256,0,37256-diverse_none-sonnet-2,deliberative,diverse_none,sonnet,none,2,8
37256,0,37256-homo_full-gpt5-1,deliberative,homo_full,gpt5,full,1,15
37256,0,37256-homo_full-gpt5-2,deliberative,homo_full,gpt5,full,2,12
37256,0,37256-homo_full-gpt5-3,deliberative,homo_full,gpt5,full,3,15
37256,0,37256-homo_info-gpt5-1,deliberative,homo_info,gpt5,info1,1,15
37256,0,37256-homo_info-gpt5-2,deliberative,homo_info,gpt5,info2,2,15
37256,0,37256-homo_info-gpt5-3,deliberative,homo_info,gpt5,info3,3,20
37256,0,37256-homo_none-gpt5-1,deliberative,homo_none,gpt5,none,1,18
37256,0,37256-homo_none-gpt5-2,deliberative,homo_none,gpt5,none,2,20
37256,0,37256-homo_none-gpt5-3,deliberative,homo_none,gpt5,none,3,18
37257,0,37257-diverse_full-gpt5-3,deliberative,diverse_full,gpt5,full,3,22
37257,0,37257-diverse_full-pro-1,deliberative,diverse_full,pro,full,1,18
37257,0,37257-diverse_full-sonnet-2,deliberative,diverse_full,sonnet,full,2,18
37257,0,37257-diverse_info-gpt5-1,deliberative,diverse_info,gpt5,info2,1,18
37257,0,37257-diverse_info-pro-3,deliberative,diverse_info,pro,info3,3,20
37257,0,37257-diverse_info-sonnet-2,deliberative,diverse_info,sonnet,info1,2,15
37257,0,37257-diverse_none-gpt5-3,deliberative,diverse_none,gpt5,none,3,12
37257,0,37257-diverse_none-pro-1,deliberative,diverse_none,pro,none,1,10
37257,0,37257-diverse_none-sonnet-2,deliberative,diverse_none,sonnet,none,2,12
37257,0,37257-homo_full-sonnet-1,deliberative,homo_full,sonnet,full,1,25
37257,0,37257-homo_full-sonnet-2,deliberative,homo_full,sonnet,full,2,25
37257,0,37257-homo_full-sonnet-3,deliberative,homo_full,sonnet,full,3,23
37257,0,37257-homo_info-sonnet-1,deliberative,homo_info,sonnet,info1,1,23
37257,0,37257-homo_info-sonnet-2,deliberative,homo_info,sonnet,info2,2,22
37257,0,37257-homo_info-sonnet-3,deliberative,homo_info,sonnet,info3,3,24
37257,0,37257-homo_none-sonnet-1,deliberative,homo_none,sonnet,none,1,12
37257,0,37257-homo_none-sonnet-2,deliberative,homo_none,sonnet,none,2,15
37257,0,37257-homo_none-sonnet-3,deliberative,homo_none,sonnet,none,3,12
37258,0,37258-diverse_full-gpt5-3,deliberative,diverse_full,gpt5,full,3,4
37258,0,37258-diverse_full-pro-1,deliberative,diverse_full,pro,full,1,5
37258,0,37258-diverse_full-sonnet-2,deliberative,diverse_full,sonnet,full,2,5
37258,0,37258-diverse_info-gpt5-1,deliberative,diverse_info,gpt5,info3,1,4
37258,0,37258-diverse_info-pro-2,deliberative,diverse_info,pro,info2,2,4
37258,0,37258-diverse_info-sonnet-3,deliberative,diverse_info,sonnet,info1,3,4
37258,0,37258-diverse_none-gpt5-3,deliberative,diverse_none,gpt5,none,3,4
37258,0,37258-diverse_none-pro-1,deliberative,diverse_none,pro,none,1,3
37258,0,37258-diverse_none-sonnet-2,deliberative,diverse_none,sonnet,none,2,6
37258,0,37258-homo_full-pro-1,deliberative,homo_full,pro,full,1,2
37258,0,37258-homo_full-pro-2,deliberative,homo_full,pro,full,2,2
37258,0,37258-homo_full-pro-3,deliberative,homo_full,pro,full,3,2
37258,0,37258-homo_info-pro-1,deliberative,homo_info,pro,info1,1,5
37258,0,37258-homo_info-pro-2,deliberative,homo_info,pro,info2,2,2
37258,0,37258-homo_info-pro-3,deliberative,homo_info,pro,info3,3,3
37258,0,37258-homo_none-pro-1,deliberative,homo_none,pro,none,1,5
37258,0,37258-homo_none-pro-2,deliberative,homo_none,pro,none,2,5
37258,0,37258-homo_none-pro-3,deliberative,homo_none,pro,none,3,10
37259,0,37259-diverse_full-gpt5-3,deliberative,diverse_full,gpt5,full,3,7
37259,0,37259-diverse_full-pro-1,deliberative,diverse_full,pro,full,1,8
37259,0,37259-diverse_full-sonnet-2,deliberative,diverse_full,sonnet,full,2,6
37259,0,37259-diverse_info-gpt5-1,deliberative,diverse_info,gpt5,info3,1,10
37259,0,37259-diverse_info-pro-3,deliberative,diverse_info,pro,info2,3,6
37259,0,37259-diverse_info-sonnet-2,deliberative,diverse_info,sonnet,info1,2,10
37259,0,37259-diverse_none-gpt5-3,deliberative,diverse_none,gpt5,none,3,10
37259,0,37259-diverse_none-pro-1,deliberative,diverse_none,pro,none,1,15
37259,0,37259-diverse_none-sonnet-2,deliberative,diverse_none,sonnet,none,2,15
37259,0,37259-homo_full-pro-1,deliberative,homo_full,pro,full,1,5
37259,0,37259-homo_full-pro-2,deliberative,homo_full,pro,full,2,5
37259,0,37259-homo_full-pro-3,deliberative,homo_full,pro,full,3,5
37259,0,37259-homo_info-pro-1,deliberative,homo_info,pro,info1,1,4
37259,0,37259-homo_info-pro-2,deliberative,homo_info,pro,info2,2,5
37259,0,37259-homo_info-pro-3,deliberative,homo_info,pro,info3,3,4
37259,0,37259-homo_none-pro-1,deliberative,homo_none,pro,none,1,5
37259,0,37259-homo_none-pro-2,deliberative,homo_none,pro,none,2,5
37259,0,37259-homo_none-pro-3,deliberative,homo_none,pro,none,3,5
37260,0,37260-diverse_full-gpt5-3,deliberative,diverse_full,gpt5,full,3,1
37260,0,37260-diverse_full-pro-1,deliberative,diverse_full,pro,full,1,1
37260,0,37260-diverse_full-sonnet-2,deliberative,diverse_full,sonnet,full,2,1
37260,0,37260-diverse_info-gpt5-3,deliberative,diverse_info,gpt5,info1,3,1
37260,0,37260-diverse_info-pro-2,deliberative,diverse_info,pro,info2,2,1
37260,0,37260-diverse_info-sonnet-1,deliberative,diverse_info,sonnet,info3,1,2
37260,0,37260-diverse_none-gpt5-3,deliberative,diverse_none,gpt5,none,3,1
37260,0,37260-diverse_none-pro-1,deliberative,diverse_none,pro,none,1,1
37260,0,37260-diverse_none-sonnet-2,deliberative,diverse_none,sonnet,none,2,1
37260,0,37260-homo_full-gpt5-1,deliberative,homo_full,gpt5,full,1,0.3
37260,0,37260-homo_full-gpt5-2,deliberative,homo_full,gpt5,full,2,0.3
37260,0,37260-homo_full-gpt5-3,deliberative,homo_full,gpt5,full,3,0.5
37260,0,37260-homo_info-gpt5-1,deliberative,homo_info,gpt5,info1,1,0.2
37260,0,37260-homo_info-gpt5-2,deliberative,homo_info,gpt5,info2,2,0.3
37260,0,37260-homo_info-gpt5-3,deliberative,homo_info,gpt5,info3,3,0.2
37260,0,37260-homo_none-gpt5-1,deliberative,homo_none,gpt5,none,1,0.2
37260,0,37260-homo_none-gpt5-2,deliberative,homo_none,gpt5,none,2,0.3
37260,0,37260-homo_none-gpt5-3,deliberative,homo_none,gpt5,none,3,0.5
37261,0,37261-diverse_full-gpt5-3,deliberative,diverse_full,gpt5,full,3,38
37261,0,37261-diverse_full-pro-1,deliberative,diverse_full,pro,full,1,55
37261,0,37261-diverse_full-sonnet-2,deliberative,diverse_full,sonnet,full,2,52
37261,0,37261-diverse_info-gpt5-2,deliberative,diverse_info,gpt5,info1,2,44
37261,0,37261-diverse_info-pro-1,deliberative,diverse_info,pro,info2,1,58
37261,0,37261-diverse_info-sonnet-3,deliberative,diverse_info,sonnet,info3,3,20
37261,0,37261-diverse_none-gpt5-3,deliberative,diverse_none,gpt5,none,3,28
37261,0,37261-diverse_none-pro-1,deliberative,diverse_none,pro,none,1,35
37261,0,37261-diverse_none-sonnet-2,deliberative,diverse_none,sonnet,none,2,28
37261,0,37261-homo_full-sonnet-1,deliberative,homo_full,sonnet,full,1,60
37261,0,37261-homo_full-sonnet-2,deliberative,homo_full,sonnet,full,2,62
37261,0,37261-homo_full-sonnet-3,deliberative,homo_full,sonnet,full,3,64
37261,0,37261-homo_info-sonnet-1,deliberative,homo_info,sonnet,info1,1,78
37261,0,37261-homo_info-sonnet-2,deliberative,homo_info,sonnet,info2,2,76
37261,0,37261-homo_info-sonnet-3,deliberative,homo_info,sonnet,info3,3,65
37261,0,37261-homo_none-sonnet-1,deliberative,homo_none,sonnet,none,1,35
37261,0,37261-homo_none-sonnet-2,deliberative,homo_none,sonnet,none,2,36
37261,0,37261-homo_none-sonnet-3,deliberative,homo_none,sonnet,none,3,35
37262,0,37262-diverse_full-gpt5-3,deliberative,diverse_full,gpt5,full,3,35
37262,0,37262-diverse_full-pro-1,deliberative,diverse_full,pro,full,1,40
37262,0,37262-diverse_full-sonnet-2,deliberative,diverse_full,sonnet,full,2,35
37262,0,37262-diverse_info-gpt5-1,deliberative,diverse_info,gpt5,info1,1,40
37262,0,37262-diverse_info-pro-3,deliberative,diverse_info,pro,info2,3,45
37262,0,37262-diverse_info-sonnet-2,deliberative,diverse_info,sonnet,info3,2,48
37262,0,37262-diverse_none-gpt5-3,deliberative,diverse_none,gpt5,none,3,40
37262,0,37262-diverse_none-pro-1,deliberative,diverse_none,pro,none,1,48
37262,0,37262-diverse_none-sonnet-2,deliberative,diverse_none,sonnet,none,2,47
37262,0,37262-homo_full-pro-1,deliberative,homo_full,pro,full,1,75
37262,0,37262-homo_full-pro-2,deliberative,homo_full,pro,full,2,75
37262,0,37262-homo_full-pro-3,deliberative,homo_full,pro,full,3,70
37262,0,37262-homo_info-pro-1,deliberative,homo_info,pro,info1,1,80
37262,0,37262-homo_info-pro-2,deliberative,homo_info,pro,info2,2,75
37262,0,37262-homo_info-pro-3,deliberative,homo_info,pro,info3,3,80
37262,0,37262-homo_none-pro-1,deliberative,homo_none,pro,none,1,60
37262,0,37262-homo_none-pro-2,deliberative,homo_none,pro,none,2,58
37262,0,37262-homo_none-pro-3,deliberative,homo_none,pro,none,3,50
37263,0,37263-diverse_full-gpt5-3,deliberative,diverse_full,gpt5,full,3,5
37263,0,37263-diverse_full-pro-1,deliberative,diverse_full,pro,full,1,4
37263,0,37263-diverse_full-sonnet-2,deliberative,diverse_full,sonnet,full,2,3
37263,0,37263-diverse_info-gpt5-1,deliberative,diverse_info,gpt5,info3,1,4
37263,0,37263-diverse_info-pro-2,deliberative,diverse_info,pro,info2,2,3
37263,0,37263-diverse_info-sonnet-3,deliberative,diverse_info,sonnet,info1,3,5
37263,0,37263-diverse_none-gpt5-3,deliberative,diverse_none,gpt5,none,3,6
37263,0,37263-diverse_none-pro-1,deliberative,diverse_none,pro,none,1,7
37263,0,37263-diverse_none-sonnet-2,deliberative,diverse_none,sonnet,none,2,6
37263,0,37263-homo_full-gpt5-1,deliberative,homo_full,gpt5,full,1,6
37263,0,37263-homo_full-gpt5-2,deliberative,homo_full,gpt5,full,2,6
37263,0,37263-homo_full-gpt5-3,deliberative,homo_full,gpt5,full,3,5
37263,0,37263-homo_info-gpt5-1,deliberative,homo_info,gpt5,info1,1,5
37263,0,37263-homo_info-gpt5-2,deliberative,homo_info,gpt5,info2,2,4
37263,0,37263-homo_info-gpt5-3,deliberative,homo_info,gpt5,info3,3,5
37263,0,37263-homo_none-gpt5-1,deliberative,homo_none,gpt5,none,1,7
37263,0,37263-homo_none-gpt5-2,deliberative,homo_none,gpt5,none,2,7
37263,0,37263-homo_none-gpt5-3,deliberative,homo_none,gpt5,none,3,7
37264,0,37264-diverse_full-gpt5-3,deliberative,diverse_full,gpt5,full,3,17
37264,0,37264-diverse_full-pro-1,deliberative,diverse_full,pro,full,1,22
37264,0,37264-diverse_full-sonnet-2,deliberative,diverse_full,sonnet,full,2,17
37264,0,37264-diverse_info-gpt5-2,deliberative,diverse_info,gpt5,info1,2,24
37264,0,37264-diverse_info-pro-1,deliberative,diverse_info,pro,info3,1,20
37264,0,37264-diverse_info-sonnet-3,deliberative,diverse_info,sonnet,info2,3,23
37264,0,37264-diverse_none-gpt5-3,deliberative,diverse_none,gpt5,none,3,90
37264,0,37264-diverse_none-pro-1,deliberative,diverse_none,pro,none,1,75
37264,0,37264-diverse_none-sonnet-2,deliberative,diverse_none,sonnet,none,2,30
37264,0,37264-homo_full-sonnet-1,deliberative,homo_full,sonnet,full,1,18
37264,0,37264-homo_full-sonnet-2,deliberative,homo_full,sonnet,full,2,18
37264,0,37264-homo_full-sonnet-3,deliberative,homo_full,sonnet,full,3,18
37264,0,37264-homo_info-sonnet-1,deliberative,homo_info,sonnet,info1,1,22
37264,0,37264-homo_info-sonnet-2,deliberative,homo_info,sonnet,info2,2,20
37264,0,37264-homo_info-sonnet-3,deliberative,homo_info,sonnet,info3,3,22
37264,0,37264-homo_none-sonnet-1,deliberative,homo_none,sonnet,none,1,20
37264,0,37264-homo_none-sonnet-2,deliberative,homo_none,sonnet,none,2,18
37264,0,37264-homo_none-sonnet-3,deliberative,homo_none,sonnet,none,3,20
37265,0,37265-diverse_full-gpt5-3,deliberative,diverse_full,gpt5,full,3,12
37265,0,37265-diverse_full-pro-1,deliberative,diverse_full,pro,full,1,12
37265,0,37265-diverse_full-sonnet-2,deliberative,diverse_full,sonnet,full,2,16
37265,0,37265-diverse_info-gpt5-1,deliberative,diverse_info,gpt5,info1,1,15
37265,0,37265-diverse_info-pro-3,deliberative,diverse_info,pro,info2,3,15
